code,rooms,usage
1,68,"10,640"
68,6,"10,640"
17,7,"10,641"
61,9,"10,641"
45,6,"10,641"
41,12,"10,641"
10,11,"10,641"
61,11,"10,641"
36,26,"10,641"
96,10,"10,641"
75,10,"10,641"
1,97,"10,642"
36,5,"10,642"
1,111,"10,642"
56,10,"10,642"
10,9,"10,643"
61,10,"10,643"
87,5,"10,643"
41,82,"10,643"
52,6,"10,643"
61,5,"10,644"
68,9,"10,644"
75,8,"10,644"
35,5,"10,644"
73,20,"10,644"
87,7,"10,645"
46,6,"10,645"
22,6,"10,645"
41,21,"10,646"
75,22,"10,646"
10,7,"10,646"
95,9,"10,646"
94,8,"10,646"
61,11,"10,646"
37,6,"10,646"
56,8,"10,647"
37,11,"10,647"
56,9,"10,647"
94,10,"10,647"
94,10,"10,647"
1,45,"10,647"
52,10,"10,647"
56,5,"10,647"
46,13,"10,647"
61,10,"10,648"
64,5,"10,648"
27,13,"10,649"
91,11,"10,649"
42,8,"10,649"
1,88,"10,649"
18,7,"10,650"
10,6,"10,651"
95,5,"10,651"
37,6,"10,651"
56,7,"10,652"
46,12,"10,653"
28,10,"10,653"
68,6,"10,653"
95,7,"10,653"
1,83,"10,653"
52,12,"10,653"
27,11,"10,653"
1,11,"10,654"
56,10,"10,654"
35,8,"10,654"
52,9,"10,654"
32,8,"10,654"
64,7,"10,654"
52,11,"10,655"
13,9,"10,655"
52,18,"10,655"
33,7,"10,656"
84,92,"10,656"
94,8,"10,656"
49,9,"10,656"
36,11,"10,656"
87,9,"10,657"
1,46,"10,657"
52,14,"10,657"
46,13,"10,657"
95,23,"10,658"
47,18,"10,658"
1,86,"10,658"
68,18,"10,658"
10,5,"10,658"
1,74,"10,659"
72,9,"10,659"
76,8,"10,659"
1,41,"10,660"
76,7,"10,660"
25,8,"10,660"
36,16,"10,660"
71,18,"10,661"
37,6,"10,661"
61,21,"10,661"
75,23,"10,661"
47,7,"10,661"
10,9,"10,662"
86,6,"10,662"
35,24,"10,662"
1,111,"10,662"
95,18,"10,662"
55,7,"10,662"
41,11,"10,663"
47,11,"10,664"
61,19,"10,664"
91,7,"10,664"
46,14,"10,665"
61,10,"10,665"
34,8,"10,665"
42,10,"10,665"
36,11,"10,665"
3,5,"10,665"
75,11,"10,665"
10,6,"10,665"
42,6,"10,666"
84,9,"10,666"
61,9,"10,666"
55,5,"10,666"
52,13,"10,666"
56,5,"10,667"
10,6,"10,667"
95,11,"10,667"
41,10,"10,667"
71,9,"10,667"
68,6,"10,667"
87,11,"10,668"
52,17,"10,668"
65,5,"10,668"
87,5,"10,668"
46,9,"10,668"
75,19,"10,668"
61,18,"10,668"
1,106,"10,669"
46,9,"10,669"
16,7,"10,669"
1,73,"10,669"
52,10,"10,670"
26,8,"10,670"
75,21,"10,670"
36,9,"10,670"
52,11,"10,670"
52,7,"10,671"
61,9,"10,671"
95,7,"10,671"
1,164,"10,671"
41,17,"10,671"
41,19,"10,671"
35,7,"10,671"
52,12,"10,671"
55,8,"10,671"
1,55,"10,672"
75,23,"10,672"
61,5,"10,672"
52,11,"10,672"
1,75,"10,672"
10,5,"10,672"
47,5,"10,673"
35,9,"10,674"
42,19,"10,674"
52,23,"10,674"
75,10,"10,674"
46,6,"10,674"
36,6,"10,674"
1,88,"10,674"
86,7,"10,674"
52,14,"10,675"
52,19,"10,675"
68,33,"10,675"
47,6,"10,675"
41,6,"10,675"
72,23,"10,676"
41,5,"10,676"
61,21,"10,676"
13,21,"10,676"
95,8,"10,676"
26,13,"10,676"
47,5,"10,676"
52,16,"10,676"
45,13,"10,677"
75,18,"10,677"
91,9,"10,677"
47,7,"10,677"
63,10,"10,677"
94,6,"10,677"
75,6,"10,677"
1,45,"10,677"
68,7,"10,678"
91,8,"10,678"
56,10,"10,678"
95,7,"10,678"
61,9,"10,678"
52,26,"10,678"
68,26,"10,678"
84,19,"10,679"
52,7,"10,679"
61,15,"10,680"
61,18,"10,680"
61,22,"10,680"
87,5,"10,680"
87,6,"10,680"
75,7,"10,680"
68,12,"10,681"
47,5,"10,681"
52,18,"10,682"
46,17,"10,682"
46,16,"10,682"
36,5,"10,682"
16,6,"10,682"
52,14,"10,683"
64,5,"10,683"
41,12,"10,683"
61,8,"10,683"
1,115,"10,683"
94,6,"10,683"
52,6,"10,684"
45,14,"10,684"
61,14,"10,684"
45,5,"10,684"
27,12,"10,684"
75,34,"10,684"
47,5,"10,684"
73,6,"10,684"
41,9,"10,684"
68,8,"10,685"
61,23,"10,685"
46,8,"10,685"
61,19,"10,685"
10,6,"10,686"
46,10,"10,686"
33,5,"10,686"
61,11,"10,687"
15,7,"10,687"
52,8,"10,687"
47,5,"10,687"
37,7,"10,688"
68,11,"10,689"
61,9,"10,689"
1,295,"10,689"
94,11,"10,689"
22,6,"10,689"
52,8,"10,689"
52,20,"10,689"
52,27,"10,690"
42,7,"10,690"
23,7,"10,690"
64,5,"10,690"
46,16,"10,691"
75,17,"10,691"
91,11,"10,691"
1,28,"10,691"
86,6,"10,691"
84,15,"10,691"
46,15,"10,692"
49,16,"10,692"
1,66,"10,692"
56,5,"10,693"
61,16,"10,693"
1,88,"10,693"
56,8,"10,693"
84,14,"10,693"
86,10,"10,693"
52,20,"10,693"
13,5,"10,694"
94,9,"10,694"
47,15,"10,694"
52,18,"10,694"
15,5,"10,694"
47,6,"10,694"
56,11,"10,694"
68,15,"10,694"
71,13,"10,694"
71,23,"10,695"
61,9,"10,695"
52,15,"10,695"
84,8,"10,695"
87,15,"10,695"
41,14,"10,696"
84,13,"10,696"
36,9,"10,696"
94,5,"10,696"
52,18,"10,696"
94,16,"10,696"
96,17,"10,697"
71,19,"10,697"
36,21,"10,697"
55,5,"10,697"
1,63,"10,697"
47,9,"10,697"
10,10,"10,698"
55,9,"10,698"
36,6,"10,698"
41,11,"10,699"
68,18,"10,699"
1,46,"10,699"
73,9,"10,699"
52,8,"10,700"
61,6,"10,700"
56,14,"10,701"
68,16,"10,701"
1,46,"10,701"
86,10,"10,702"
1,89,"10,702"
1,257,"10,702"
61,26,"10,702"
35,11,"10,702"
33,6,"10,702"
52,24,"10,702"
35,8,"10,703"
52,9,"10,703"
26,5,"10,703"
90,7,"10,703"
46,5,"10,703"
1,149,"10,703"
68,43,"10,703"
87,11,"10,703"
36,6,"10,703"
46,8,"10,704"
61,9,"10,704"
41,10,"10,704"
94,8,"10,705"
61,15,"10,705"
1,66,"10,705"
22,5,"10,705"
41,25,"10,705"
94,9,"10,705"
75,17,"10,705"
68,13,"10,706"
84,6,"10,706"
84,14,"10,706"
75,20,"10,706"
61,15,"10,707"
1,94,"10,707"
56,13,"10,707"
84,41,"10,707"
18,7,"10,708"
1,7,"10,708"
71,12,"10,708"
45,9,"10,708"
91,9,"10,708"
47,15,"10,708"
52,7,"10,708"
61,5,"10,708"
96,19,"10,708"
56,13,"10,708"
42,24,"10,708"
91,6,"10,709"
47,7,"10,709"
22,6,"10,709"
1,35,"10,709"
1,69,"10,709"
10,5,"10,709"
46,12,"10,710"
46,5,"10,710"
73,13,"10,710"
1,25,"10,710"
1,47,"10,710"
96,5,"10,711"
95,12,"10,711"
52,22,"10,711"
94,19,"10,711"
56,16,"10,711"
46,15,"10,711"
56,8,"10,712"
95,6,"10,712"
45,9,"10,712"
68,30,"10,712"
1,206,"10,712"
61,8,"10,712"
65,6,"10,712"
29,9,"10,712"
95,8,"10,712"
75,23,"10,713"
1,68,"10,713"
41,25,"10,713"
55,9,"10,714"
46,6,"10,715"
16,6,"10,715"
87,5,"10,715"
56,13,"10,715"
95,9,"10,715"
1,123,"10,716"
1,87,"10,716"
90,5,"10,716"
52,21,"10,716"
61,14,"10,716"
61,15,"10,717"
52,18,"10,717"
46,11,"10,717"
76,5,"10,717"
14,7,"10,717"
91,10,"10,717"
36,8,"10,717"
56,6,"10,718"
91,6,"10,718"
56,8,"10,718"
95,6,"10,718"
75,23,"10,718"
14,5,"10,718"
14,7,"10,718"
87,7,"10,718"
36,11,"10,719"
55,13,"10,719"
42,7,"10,719"
46,14,"10,719"
68,16,"10,719"
46,13,"10,720"
91,6,"10,720"
94,19,"10,720"
29,7,"10,720"
56,9,"10,721"
56,6,"10,721"
56,13,"10,722"
61,7,"10,722"
52,22,"10,722"
90,5,"10,722"
14,5,"10,722"
52,6,"10,723"
52,14,"10,723"
84,5,"10,723"
56,10,"10,724"
41,14,"10,724"
61,10,"10,724"
61,11,"10,724"
49,9,"10,725"
1,83,"10,725"
52,8,"10,725"
95,12,"10,725"
87,6,"10,726"
35,5,"10,726"
36,25,"10,727"
55,12,"10,727"
52,27,"10,727"
61,17,"10,727"
47,17,"10,727"
41,7,"10,727"
61,10,"10,727"
1,80,"10,727"
61,6,"10,727"
10,8,"10,728"
61,7,"10,728"
47,8,"10,729"
42,6,"10,729"
10,5,"10,729"
61,8,"10,729"
76,8,"10,730"
75,17,"10,730"
56,5,"10,730"
1,72,"10,731"
84,9,"10,731"
56,11,"10,731"
84,8,"10,731"
61,13,"10,731"
52,16,"10,731"
10,6,"10,731"
95,9,"10,731"
56,12,"10,732"
52,19,"10,732"
71,8,"10,733"
46,8,"10,733"
3,7,"10,733"
47,16,"10,734"
47,12,"10,734"
10,9,"10,734"
84,14,"10,734"
96,15,"10,734"
94,20,"10,734"
61,24,"10,734"
41,22,"10,734"
47,13,"10,735"
1,49,"10,735"
84,6,"10,735"
68,7,"10,735"
36,5,"10,735"
96,7,"10,736"
68,8,"10,736"
56,9,"10,736"
61,21,"10,736"
61,25,"10,736"
87,7,"10,736"
52,6,"10,736"
36,7,"10,737"
10,5,"10,737"
29,5,"10,737"
14,8,"10,737"
47,5,"10,737"
1,65,"10,737"
75,17,"10,737"
37,11,"10,738"
1,28,"10,738"
41,14,"10,738"
68,8,"10,738"
15,14,"10,739"
85,5,"10,739"
45,9,"10,739"
55,6,"10,739"
91,5,"10,739"
47,11,"10,740"
10,7,"10,740"
1,169,"10,740"
84,10,"10,740"
47,16,"10,741"
47,8,"10,741"
52,5,"10,741"
75,11,"10,742"
52,22,"10,742"
87,5,"10,742"
61,11,"10,742"
87,10,"10,742"
28,21,"10,742"
75,24,"10,743"
11,8,"10,744"
56,6,"10,744"
71,8,"10,744"
56,9,"10,744"
36,9,"10,744"
52,8,"10,744"
52,10,"10,745"
86,5,"10,745"
56,12,"10,745"
55,6,"10,745"
73,13,"10,746"
52,7,"10,746"
47,15,"10,746"
68,7,"10,746"
10,7,"10,747"
94,13,"10,747"
35,5,"10,747"
42,17,"10,748"
15,5,"10,748"
87,5,"10,748"
90,9,"10,749"
45,7,"10,749"
75,14,"10,749"
52,10,"10,750"
87,6,"10,750"
45,12,"10,750"
55,8,"10,750"
68,13,"10,751"
84,27,"10,751"
36,26,"10,751"
75,13,"10,751"
52,10,"10,751"
1,215,"10,751"
52,23,"10,751"
52,23,"10,752"
42,5,"10,752"
46,13,"10,752"
95,8,"10,752"
41,8,"10,753"
55,6,"10,753"
46,6,"10,753"
23,5,"10,753"
61,24,"10,753"
46,24,"10,753"
61,17,"10,754"
52,11,"10,754"
96,10,"10,754"
1,52,"10,754"
42,26,"10,755"
26,10,"10,755"
65,12,"10,755"
52,19,"10,755"
87,9,"10,755"
75,15,"10,755"
52,17,"10,756"
36,5,"10,756"
52,32,"10,756"
61,8,"10,756"
96,23,"10,756"
1,74,"10,756"
87,8,"10,756"
10,10,"10,757"
96,12,"10,757"
95,12,"10,757"
13,5,"10,757"
64,5,"10,757"
52,11,"10,757"
1,62,"10,757"
87,10,"10,757"
32,5,"10,758"
36,7,"10,758"
36,6,"10,758"
1,34,"10,758"
3,5,"10,759"
68,9,"10,759"
90,9,"10,760"
1,131,"10,760"
96,13,"10,760"
42,9,"10,761"
76,13,"10,761"
61,18,"10,761"
61,10,"10,761"
96,9,"10,761"
1,98,"10,761"
10,5,"10,761"
75,18,"10,762"
95,9,"10,762"
61,17,"10,762"
1,79,"10,762"
52,13,"10,762"
1,77,"10,762"
91,8,"10,762"
52,5,"10,762"
1,93,"10,762"
61,17,"10,762"
41,8,"10,762"
61,18,"10,762"
84,7,"10,763"
35,6,"10,763"
56,8,"10,763"
52,5,"10,763"
25,5,"10,763"
87,8,"10,764"
1,72,"10,764"
1,75,"10,764"
52,20,"10,764"
86,10,"10,765"
61,13,"10,765"
25,5,"10,766"
1,29,"10,766"
46,22,"10,766"
1,96,"10,766"
55,5,"10,767"
1,89,"10,767"
91,7,"10,767"
70,7,"10,767"
1,187,"10,768"
61,17,"10,768"
52,21,"10,768"
45,10,"10,768"
14,12,"10,768"
61,17,"10,768"
42,13,"10,768"
96,13,"10,768"
61,6,"10,769"
87,6,"10,769"
10,8,"10,770"
52,18,"10,770"
61,13,"10,770"
1,98,"10,770"
41,18,"10,770"
68,8,"10,770"
47,12,"10,770"
56,6,"10,770"
87,5,"10,771"
94,16,"10,771"
86,5,"10,771"
45,7,"10,771"
86,9,"10,772"
37,5,"10,772"
1,41,"10,772"
10,7,"10,772"
73,6,"10,772"
46,18,"10,773"
47,8,"10,773"
61,18,"10,773"
91,10,"10,773"
61,16,"10,774"
74,6,"10,774"
1,147,"10,774"
75,17,"10,774"
1,113,"10,774"
46,7,"10,774"
94,17,"10,774"
1,87,"10,775"
68,5,"10,775"
95,10,"10,776"
1,95,"10,776"
1,51,"10,776"
47,6,"10,777"
35,9,"10,777"
61,24,"10,777"
68,23,"10,777"
64,5,"10,777"
61,13,"10,778"
56,10,"10,778"
56,11,"10,778"
27,9,"10,778"
1,29,"10,779"
68,5,"10,779"
52,5,"10,779"
61,15,"10,780"
68,20,"10,780"
1,56,"10,780"
96,28,"10,781"
33,10,"10,781"
95,7,"10,781"
52,21,"10,781"
56,14,"10,782"
42,7,"10,782"
86,8,"10,782"
68,12,"10,782"
46,5,"10,782"
52,22,"10,782"
13,5,"10,782"
1,121,"10,783"
96,9,"10,783"
49,5,"10,783"
84,11,"10,783"
75,24,"10,784"
87,8,"10,784"
95,6,"10,784"
36,5,"10,784"
96,13,"10,784"
61,16,"10,784"
41,6,"10,785"
52,10,"10,785"
84,50,"10,786"
90,9,"10,786"
95,15,"10,786"
94,5,"10,786"
52,16,"10,786"
75,17,"10,787"
56,6,"10,787"
55,14,"10,787"
61,8,"10,787"
46,15,"10,787"
71,18,"10,787"
85,15,"10,788"
91,8,"10,788"
52,17,"10,788"
47,7,"10,788"
94,5,"10,788"
68,7,"10,789"
61,7,"10,789"
61,16,"10,790"
27,6,"10,790"
75,22,"10,790"
1,54,"10,790"
56,11,"10,790"
42,7,"10,790"
75,20,"10,791"
91,7,"10,791"
36,22,"10,792"
61,8,"10,792"
1,90,"10,792"
42,14,"10,793"
91,5,"10,793"
1,189,"10,793"
52,8,"10,793"
37,25,"10,794"
56,10,"10,794"
46,15,"10,794"
84,10,"10,794"
61,11,"10,795"
61,20,"10,795"
22,5,"10,795"
1,43,"10,795"
52,17,"10,795"
96,16,"10,795"
49,11,"10,795"
42,14,"10,796"
37,5,"10,796"
95,12,"10,796"
94,5,"10,797"
84,15,"10,797"
47,5,"10,797"
71,10,"10,797"
56,9,"10,797"
96,10,"10,798"
68,24,"10,798"
1,81,"10,798"
60,10,"10,798"
45,10,"10,799"
36,14,"10,799"
84,38,"10,799"
46,11,"10,799"
84,7,"10,800"
75,16,"10,800"
10,6,"10,800"
52,25,"10,800"
68,36,"10,800"
95,8,"10,801"
96,7,"10,801"
28,5,"10,801"
47,6,"10,802"
52,7,"10,802"
14,9,"10,802"
75,16,"10,803"
75,14,"10,803"
94,6,"10,803"
29,5,"10,803"
1,111,"10,804"
45,7,"10,804"
76,13,"10,804"
56,8,"10,804"
47,13,"10,805"
1,60,"10,805"
11,8,"10,805"
23,6,"10,805"
10,5,"10,805"
26,5,"10,806"
56,5,"10,806"
75,16,"10,806"
1,63,"10,807"
1,37,"10,807"
61,7,"10,807"
27,5,"10,808"
95,8,"10,808"
41,9,"10,808"
61,22,"10,808"
35,6,"10,808"
52,41,"10,809"
87,8,"10,809"
1,48,"10,809"
94,6,"10,810"
61,11,"10,810"
52,10,"10,810"
52,5,"10,810"
45,7,"10,810"
61,25,"10,810"
34,13,"10,811"
95,9,"10,811"
46,16,"10,811"
46,7,"10,811"
1,122,"10,811"
47,8,"10,812"
87,10,"10,813"
45,6,"10,813"
25,9,"10,813"
95,14,"10,813"
75,18,"10,813"
25,6,"10,813"
84,27,"10,814"
1,82,"10,814"
96,8,"10,814"
46,7,"10,814"
86,13,"10,814"
96,18,"10,814"
1,31,"10,814"
56,7,"10,815"
52,24,"10,815"
61,8,"10,815"
1,114,"10,815"
61,22,"10,815"
71,20,"10,816"
33,9,"10,816"
1,37,"10,816"
10,6,"10,816"
84,6,"10,817"
1,107,"10,817"
52,8,"10,817"
10,6,"10,817"
74,9,"10,818"
52,12,"10,818"
47,10,"10,818"
14,15,"10,818"
75,22,"10,818"
7,8,"10,819"
84,5,"10,819"
37,5,"10,819"
87,11,"10,819"
46,22,"10,819"
1,54,"10,820"
36,5,"10,820"
75,15,"10,822"
1,88,"10,822"
1,108,"10,822"
84,8,"10,822"
27,7,"10,822"
29,12,"10,822"
55,7,"10,822"
61,12,"10,823"
14,6,"10,823"
1,68,"10,823"
47,19,"10,823"
52,18,"10,823"
47,7,"10,823"
75,16,"10,824"
64,5,"10,824"
3,11,"10,824"
61,18,"10,824"
61,5,"10,825"
68,11,"10,825"
3,9,"10,825"
84,11,"10,826"
52,12,"10,826"
75,30,"10,827"
1,75,"10,827"
1,64,"10,827"
75,21,"10,827"
35,8,"10,828"
61,12,"10,828"
61,13,"10,828"
1,84,"10,828"
1,52,"10,828"
75,28,"10,828"
68,18,"10,828"
68,15,"10,828"
61,7,"10,829"
1,79,"10,829"
87,9,"10,829"
68,5,"10,829"
73,6,"10,829"
94,20,"10,830"
47,12,"10,830"
87,10,"10,830"
56,10,"10,831"
90,6,"10,831"
37,15,"10,831"
1,62,"10,831"
61,17,"10,831"
56,6,"10,832"
65,6,"10,832"
23,10,"10,832"
95,7,"10,832"
52,31,"10,832"
75,11,"10,833"
14,6,"10,833"
56,5,"10,833"
68,25,"10,833"
56,10,"10,833"
61,17,"10,833"
91,9,"10,834"
1,164,"10,834"
84,10,"10,834"
47,5,"10,835"
61,10,"10,835"
84,9,"10,835"
63,20,"10,835"
47,5,"10,835"
1,75,"10,835"
1,95,"10,835"
1,96,"10,835"
61,17,"10,836"
75,18,"10,836"
84,23,"10,837"
61,20,"10,837"
1,51,"10,837"
46,11,"10,837"
1,51,"10,838"
86,11,"10,838"
47,19,"10,839"
52,19,"10,839"
87,5,"10,839"
52,26,"10,839"
94,10,"10,839"
95,10,"10,839"
87,7,"10,839"
46,11,"10,840"
46,19,"10,840"
84,5,"10,841"
1,76,"10,841"
61,24,"10,841"
95,14,"10,841"
52,13,"10,841"
23,5,"10,842"
29,7,"10,842"
45,10,"10,842"
94,8,"10,842"
95,16,"10,842"
73,11,"10,843"
41,17,"10,843"
37,7,"10,843"
75,14,"10,844"
95,5,"10,844"
61,25,"10,844"
68,7,"10,844"
68,24,"10,845"
1,46,"10,845"
32,7,"10,845"
61,14,"10,845"
42,8,"10,845"
10,10,"10,845"
94,6,"10,845"
45,5,"10,846"
61,9,"10,846"
61,18,"10,846"
96,12,"10,846"
52,18,"10,847"
1,142,"10,847"
61,8,"10,847"
41,7,"10,847"
52,25,"10,847"
46,15,"10,847"
84,6,"10,848"
56,6,"10,848"
1,44,"10,849"
10,6,"10,849"
61,14,"10,849"
33,9,"10,849"
49,14,"10,850"
41,45,"10,850"
75,18,"10,850"
87,7,"10,850"
1,13,"10,850"
10,7,"10,850"
46,6,"10,851"
84,36,"10,851"
61,8,"10,851"
55,6,"10,851"
71,9,"10,851"
91,5,"10,851"
96,8,"10,852"
37,5,"10,852"
27,14,"10,852"
84,17,"10,852"
86,6,"10,852"
52,10,"10,852"
1,89,"10,852"
46,10,"10,853"
75,10,"10,853"
75,25,"10,854"
68,5,"10,854"
87,7,"10,854"
61,27,"10,854"
94,15,"10,854"
75,16,"10,854"
61,25,"10,854"
56,6,"10,854"
1,76,"10,854"
36,5,"10,855"
56,9,"10,855"
47,6,"10,855"
87,7,"10,855"
94,7,"10,855"
96,34,"10,856"
1,38,"10,856"
75,23,"10,856"
47,5,"10,857"
61,22,"10,857"
6,5,"10,857"
94,7,"10,857"
1,57,"10,857"
56,7,"10,857"
13,9,"10,857"
84,22,"10,857"
1,102,"10,858"
52,14,"10,858"
47,5,"10,858"
61,12,"10,858"
1,47,"10,859"
91,5,"10,859"
1,79,"10,859"
86,8,"10,859"
1,76,"10,859"
1,71,"10,859"
90,6,"10,859"
52,10,"10,860"
46,8,"10,860"
47,5,"10,860"
1,122,"10,861"
1,119,"10,861"
91,10,"10,861"
68,19,"10,861"
73,10,"10,861"
33,5,"10,862"
1,47,"10,862"
61,22,"10,862"
68,22,"10,862"
52,7,"10,862"
1,90,"10,862"
61,10,"10,862"
87,6,"10,863"
87,5,"10,863"
87,13,"10,863"
95,12,"10,863"
52,9,"10,863"
68,18,"10,863"
73,16,"10,863"
1,45,"10,864"
52,7,"10,864"
36,14,"10,864"
61,10,"10,864"
56,10,"10,864"
84,18,"10,864"
29,10,"10,864"
37,8,"10,865"
10,5,"10,865"
86,8,"10,865"
46,10,"10,865"
52,10,"10,865"
94,7,"10,865"
55,5,"10,865"
73,11,"10,866"
47,7,"10,866"
91,7,"10,866"
64,5,"10,866"
1,69,"10,866"
52,18,"10,866"
1,119,"10,866"
15,12,"10,866"
56,6,"10,867"
64,5,"10,867"
84,7,"10,867"
15,16,"10,867"
52,9,"10,867"
41,29,"10,868"
75,21,"10,868"
10,11,"10,868"
1,182,"10,868"
52,19,"10,868"
37,7,"10,869"
68,15,"10,869"
84,6,"10,869"
56,12,"10,869"
95,16,"10,870"
36,26,"10,870"
1,37,"10,870"
42,5,"10,871"
29,5,"10,871"
56,5,"10,871"
1,54,"10,871"
37,6,"10,871"
91,11,"10,872"
47,9,"10,872"
47,11,"10,872"
61,10,"10,872"
22,6,"10,872"
46,11,"10,872"
60,12,"10,873"
71,6,"10,873"
52,13,"10,873"
60,24,"10,873"
37,6,"10,873"
47,5,"10,874"
84,5,"10,874"
46,10,"10,874"
94,12,"10,874"
95,8,"10,874"
68,9,"10,874"
75,18,"10,874"
47,14,"10,874"
37,26,"10,875"
47,5,"10,875"
47,6,"10,875"
68,8,"10,876"
95,6,"10,876"
1,68,"10,876"
1,117,"10,876"
61,9,"10,877"
95,6,"10,877"
36,8,"10,877"
52,9,"10,877"
86,9,"10,877"
61,13,"10,878"
68,7,"10,878"
1,83,"10,878"
24,9,"10,878"
91,5,"10,879"
94,7,"10,879"
85,6,"10,879"
56,11,"10,879"
55,34,"10,879"
52,5,"10,880"
41,24,"10,880"
52,19,"10,880"
52,26,"10,880"
1,124,"10,881"
34,12,"10,881"
10,10,"10,881"
73,9,"10,881"
61,11,"10,882"
1,42,"10,882"
37,5,"10,882"
18,7,"10,882"
95,9,"10,882"
13,7,"10,882"
87,6,"10,882"
71,21,"10,882"
95,7,"10,882"
52,15,"10,883"
32,8,"10,884"
1,74,"10,884"
37,9,"10,884"
86,8,"10,884"
30,5,"10,885"
94,7,"10,885"
29,5,"10,885"
47,11,"10,885"
96,10,"10,885"
56,11,"10,886"
1,57,"10,886"
37,8,"10,887"
56,8,"10,887"
36,8,"10,887"
84,7,"10,888"
63,16,"10,888"
37,39,"10,888"
95,6,"10,888"
36,5,"10,888"
41,13,"10,888"
52,6,"10,889"
61,34,"10,889"
52,6,"10,889"
52,12,"10,889"
61,22,"10,889"
75,7,"10,889"
1,82,"10,889"
68,8,"10,890"
84,13,"10,890"
52,18,"10,890"
37,6,"10,891"
1,29,"10,891"
52,11,"10,891"
95,8,"10,891"
75,15,"10,891"
84,8,"10,891"
29,5,"10,891"
1,38,"10,891"
33,5,"10,892"
61,7,"10,892"
87,9,"10,892"
52,11,"10,892"
95,9,"10,892"
42,12,"10,893"
61,12,"10,893"
35,6,"10,893"
56,13,"10,893"
42,5,"10,893"
95,15,"10,894"
73,14,"10,894"
56,7,"10,895"
28,5,"10,895"
61,7,"10,895"
96,19,"10,896"
68,11,"10,896"
87,8,"10,896"
71,12,"10,896"
13,8,"10,896"
61,8,"10,896"
94,14,"10,896"
27,8,"10,896"
84,11,"10,897"
41,6,"10,897"
35,10,"10,897"
52,31,"10,897"
1,33,"10,897"
94,9,"10,897"
61,13,"10,897"
68,12,"10,897"
27,7,"10,897"
41,35,"10,898"
41,14,"10,898"
91,5,"10,898"
84,6,"10,898"
41,8,"10,899"
96,9,"10,899"
23,5,"10,899"
75,19,"10,899"
52,8,"10,899"
41,9,"10,899"
1,97,"10,900"
1,140,"10,900"
95,7,"10,900"
61,30,"10,900"
68,26,"10,900"
52,12,"10,901"
68,11,"10,901"
95,8,"10,901"
87,16,"10,901"
61,23,"10,901"
1,117,"10,901"
90,8,"10,901"
28,5,"10,902"
73,7,"10,903"
95,28,"10,903"
41,7,"10,903"
36,14,"10,903"
1,181,"10,904"
68,11,"10,904"
41,15,"10,904"
23,5,"10,904"
42,21,"10,904"
68,16,"10,904"
37,7,"10,905"
36,5,"10,905"
36,6,"10,905"
68,20,"10,905"
87,6,"10,905"
84,7,"10,905"
10,13,"10,906"
96,11,"10,906"
26,8,"10,906"
1,77,"10,906"
34,13,"10,906"
47,18,"10,906"
1,60,"10,906"
86,5,"10,906"
52,14,"10,907"
45,5,"10,907"
37,5,"10,907"
61,9,"10,907"
56,10,"10,907"
56,10,"10,908"
56,11,"10,908"
52,10,"10,908"
37,12,"10,908"
68,16,"10,908"
96,29,"10,908"
1,30,"10,908"
1,54,"10,909"
1,36,"10,909"
61,15,"10,909"
94,18,"10,909"
41,14,"10,910"
61,21,"10,910"
96,12,"10,910"
1,70,"10,910"
1,39,"10,910"
33,5,"10,910"
52,24,"10,910"
68,5,"10,910"
46,6,"10,910"
15,15,"10,910"
60,15,"10,911"
68,26,"10,911"
1,82,"10,911"
68,12,"10,911"
61,13,"10,911"
60,15,"10,911"
29,6,"10,911"
41,18,"10,911"
46,9,"10,912"
61,14,"10,912"
84,39,"10,912"
10,8,"10,912"
56,13,"10,912"
1,72,"10,912"
41,16,"10,912"
56,12,"10,912"
17,9,"10,913"
14,8,"10,913"
56,9,"10,913"
56,8,"10,913"
17,10,"10,913"
75,23,"10,914"
71,18,"10,914"
61,12,"10,915"
35,5,"10,915"
56,6,"10,915"
76,6,"10,916"
10,5,"10,916"
1,96,"10,916"
1,57,"10,916"
61,7,"10,916"
52,8,"10,916"
86,10,"10,916"
1,86,"10,916"
52,45,"10,917"
84,6,"10,917"
1,73,"10,917"
61,8,"10,917"
87,7,"10,918"
84,11,"10,918"
55,6,"10,918"
1,153,"10,919"
10,5,"10,919"
55,7,"10,919"
56,5,"10,920"
45,14,"10,920"
61,20,"10,920"
36,9,"10,920"
41,6,"10,920"
94,7,"10,920"
10,9,"10,921"
75,19,"10,921"
41,27,"10,921"
1,137,"10,921"
46,21,"10,921"
75,21,"10,921"
75,19,"10,922"
61,27,"10,922"
33,6,"10,922"
1,140,"10,922"
14,6,"10,922"
56,5,"10,923"
1,75,"10,923"
61,10,"10,923"
56,8,"10,923"
10,11,"10,923"
84,7,"10,925"
35,7,"10,925"
1,48,"10,925"
64,6,"10,926"
61,18,"10,926"
61,15,"10,926"
61,22,"10,926"
68,12,"10,926"
52,23,"10,927"
1,42,"10,927"
52,20,"10,927"
22,9,"10,927"
28,6,"10,927"
94,13,"10,927"
75,16,"10,927"
75,16,"10,928"
46,12,"10,928"
71,56,"10,928"
41,5,"10,928"
15,7,"10,928"
27,9,"10,928"
29,8,"10,928"
52,15,"10,929"
52,47,"10,929"
13,5,"10,929"
61,12,"10,929"
52,24,"10,929"
